Experiment,Test F1 Macro,Test Accuracy,Test AUC,Test Recall,Threshold
K130|ENN5|s76|a0.0001|lr0.0003,0.5548,0.6087,0.5079,0.5595,0.5
K112|ENN4|s0|a0.01|lr0.001,0.5548,0.6087,0.4683,0.5595,0.61
K130|ENN5|s76|a0.001|lr0.0003,0.5548,0.6087,0.5079,0.5595,0.5
arch500x250x100x50|s13|a0.0001|lr0.0003,0.5548,0.6087,0.5397,0.5595,0.595
K112|ENN4|s0|a0.001|lr0.0003,0.5548,0.6087,0.4444,0.5595,0.605
K115|ENN4|s13|a0.05|lr0.0005,0.5548,0.6087,0.4048,0.5595,0.455
K120|ENN5|s42|a0.05|lr0.0003,0.5548,0.6087,0.4524,0.5595,0.525
K120|ENN5|s42|a0.01|lr0.0003,0.5548,0.6087,0.4444,0.5595,0.525
K130|ENN5|s76|a0.01|lr0.0003,0.5548,0.6087,0.5079,0.5595,0.5
K107|ENN5|s42|a0.0001|lr0.0005,0.5548,0.6087,0.5079,0.5595,0.565
K112|ENN4|s0|a0.05|lr0.0003,0.5548,0.6087,0.4524,0.5595,0.605
K112|ENN2|s99|a0.0001|lr0.0005,0.5548,0.6087,0.4286,0.5595,0.69
K112|ENN4|s0|a0.05|lr0.001,0.5548,0.6087,0.4683,0.5595,0.61
K112|ENN4|s0|a0.0001|lr0.0003,0.5548,0.6087,0.4444,0.5595,0.605
K115|ENN5|s13|a0.001|lr0.0003,0.5548,0.6087,0.4206,0.5595,0.465
K111|ENN5|s99|a0.001|lr0.0003,0.5548,0.6087,0.5159,0.5595,0.6
K111|ENN5|s99|a0.01|lr0.0003,0.5548,0.6087,0.5159,0.5595,0.6
K111|ENN5|s99|a0.0001|lr0.0003,0.5548,0.6087,0.5159,0.5595,0.6
K125|ENN5|s0|a0.0001|lr0.001,0.5548,0.6087,0.5397,0.5595,0.665
K115|ENN5|s13|a0.001|lr0.0005,0.5548,0.6087,0.4127,0.5595,0.505
K115|ENN5|s13|a0.01|lr0.0003,0.5548,0.6087,0.4048,0.5595,0.475
K125|ENN3|s76|a0.05|lr0.001,0.5548,0.6087,0.5,0.5595,0.92
K108|ENN2|s0|a0.05|lr0.0003,0.5548,0.6087,0.5397,0.5595,0.56
K90|ENN3|s0|a0.001|lr0.0003,0.5548,0.6087,0.4286,0.5595,0.655
K90|ENN3|s0|a0.0001|lr0.0003,0.5548,0.6087,0.4286,0.5595,0.655
K108|ENN2|s0|a0.0001|lr0.0003,0.5548,0.6087,0.5397,0.5595,0.56
arch500x250x100x50|s13|a0.01|lr0.0003,0.5548,0.6087,0.5397,0.5595,0.595
arch500x250x100x50|s13|a0.001|lr0.0003,0.5548,0.6087,0.5397,0.5595,0.595
K90|ENN3|s0|a0.05|lr0.0003,0.5548,0.6087,0.4206,0.5595,0.655
K125|ENN3|s21|a0.01|lr0.0003,0.5548,0.6087,0.5159,0.5595,0.73
K120|ENN5|s42|a0.0001|lr0.0003,0.5548,0.6087,0.4524,0.5595,0.525
K108|ENN2|s0|a0.01|lr0.0003,0.5548,0.6087,0.5397,0.5595,0.56
K130|ENN5|s76|a0.05|lr0.0003,0.5548,0.6087,0.5079,0.5595,0.5
K125|ENN5|s0|a0.001|lr0.001,0.5548,0.6087,0.5397,0.5595,0.665
K112|ENN2|s33|a0.05|lr0.0003,0.549,0.6522,0.5,0.5754,0.945
K111|ENN4|s99|a0.001|lr0.0003,0.549,0.6522,0.4286,0.5754,0.595
K111|ENN4|s99|a0.0001|lr0.0003,0.549,0.6522,0.4286,0.5754,0.595
K111|ENN4|s21|a0.05|lr0.001,0.549,0.6522,0.3413,0.5754,0.655
SpecMFCC_K150_ENN|s42|a0.001,0.549,0.6522,0.5476,0.5754,0.555
SpecMFCC_K150_ENN|s42|a0.01,0.549,0.6522,0.5476,0.5754,0.555
K112|ENN4|s99|a0.05|lr0.0005,0.549,0.6522,0.4841,0.5754,0.82
K120|ENN4|s7|a0.0001|lr0.0003,0.549,0.6522,0.3968,0.5754,0.51
K125|ENN4|s7|a0.05|lr0.0005,0.549,0.6522,0.4683,0.5754,0.485
K125|ENN4|s7|a0.01|lr0.0005,0.549,0.6522,0.4683,0.5754,0.485
K125|ENN4|s7|a0.001|lr0.0005,0.549,0.6522,0.4683,0.5754,0.485
K120|ENN4|s7|a0.0001|lr0.0005,0.549,0.6522,0.4206,0.5754,0.515
K130|ENN4|s13|a0.05|lr0.0003,0.549,0.6522,0.4127,0.5754,0.54
K111|ENN4|s21|a0.0001|lr0.001,0.549,0.6522,0.3492,0.5754,0.655
K112|ENN4|s99|a0.05|lr0.0003,0.549,0.6522,0.4603,0.5754,0.805
K130|ENN4|s13|a0.01|lr0.0003,0.549,0.6522,0.4127,0.5754,0.54
K130|ENN4|s13|a0.001|lr0.0003,0.549,0.6522,0.4127,0.5754,0.54
K130|ENN4|s13|a0.0001|lr0.0003,0.549,0.6522,0.4127,0.5754,0.54
K120|ENN4|s7|a0.001|lr0.001,0.549,0.6522,0.4524,0.5754,0.515
K120|ENN4|s7|a0.001|lr0.0005,0.549,0.6522,0.4206,0.5754,0.515
K112|ENN2|s7|a0.05|lr0.0003,0.549,0.6522,0.4841,0.5754,0.92
K120|ENN4|s7|a0.01|lr0.0005,0.549,0.6522,0.4206,0.5754,0.515
SpecMFCC_K150_ENN|s42|a0.05,0.549,0.6522,0.5476,0.5754,0.555
K125|ENN4|s7|a0.0001|lr0.0005,0.549,0.6522,0.4683,0.5754,0.485
K111|ENN4|s99|a0.01|lr0.0003,0.549,0.6522,0.4365,0.5754,0.595
K113|ENN5|s13|a0.05|lr0.0005,0.549,0.6522,0.4921,0.5754,0.75
K113|ENN5|s13|a0.05|lr0.0003,0.549,0.6522,0.4841,0.5754,0.77
K111|ENN4|s99|a0.05|lr0.0003,0.549,0.6522,0.4365,0.5754,0.595
K112|ENN4|s99|a0.0001|lr0.0005,0.549,0.6522,0.4762,0.5754,0.82
K112|ENN4|s99|a0.05|lr0.001,0.549,0.6522,0.5,0.5754,0.835
K112|ENN4|s99|a0.001|lr0.0003,0.549,0.6522,0.4683,0.5754,0.805
K112|ENN4|s99|a0.01|lr0.0005,0.549,0.6522,0.4762,0.5754,0.82
K112|ENN4|s99|a0.01|lr0.0003,0.549,0.6522,0.4683,0.5754,0.805
K112|ENN4|s99|a0.001|lr0.0005,0.549,0.6522,0.4762,0.5754,0.82
K112|ENN4|s99|a0.0001|lr0.001,0.549,0.6522,0.5,0.5754,0.835
K120|ENN4|s7|a0.01|lr0.001,0.549,0.6522,0.4683,0.5754,0.515
K113|ENN3|s21|a0.01|lr0.0005,0.549,0.6522,0.4921,0.5754,0.72
K112|ENN2|s7|a0.01|lr0.0003,0.549,0.6522,0.4762,0.5754,0.91
K112|ENN4|s99|a0.0001|lr0.0003,0.549,0.6522,0.4603,0.5754,0.805
K120|ENN4|s7|a0.01|lr0.0003,0.549,0.6522,0.4127,0.5754,0.51
K120|ENN4|s7|a0.05|lr0.0003,0.549,0.6522,0.4127,0.5754,0.51
K120|ENN4|s7|a0.05|lr0.0005,0.549,0.6522,0.4206,0.5754,0.515
K120|ENN4|s7|a0.05|lr0.001,0.549,0.6522,0.4762,0.5754,0.515
K111|ENN4|s21|a0.01|lr0.001,0.549,0.6522,0.3492,0.5754,0.655
K120|ENN4|s7|a0.0001|lr0.001,0.549,0.6522,0.4524,0.5754,0.515
K120|ENN4|s7|a0.001|lr0.0003,0.549,0.6522,0.4048,0.5754,0.51
K111|ENN4|s21|a0.001|lr0.001,0.549,0.6522,0.3492,0.5754,0.655
K113|ENN3|s21|a0.0001|lr0.0005,0.549,0.6522,0.4921,0.5754,0.72
K112|ENN2|s7|a0.0001|lr0.0003,0.549,0.6522,0.4762,0.5754,0.91
K112|ENN2|s7|a0.001|lr0.0003,0.549,0.6522,0.4762,0.5754,0.91
K113|ENN3|s21|a0.001|lr0.0005,0.549,0.6522,0.4921,0.5754,0.72
K113|ENN3|s21|a0.05|lr0.0005,0.549,0.6522,0.4841,0.5754,0.72
Fusion3_K100_ENN|s42|a0.001,0.5437,0.5652,0.5079,0.5437,0.585
Fusion3_K100_ENN|s42|a0.01,0.5437,0.5652,0.5079,0.5437,0.585
Fusion3_K100_ENN|s42|a0.05,0.5437,0.5652,0.5159,0.5437,0.585
Fusion3_K100_ENN|s0|a0.001,0.5437,0.5652,0.4365,0.5437,0.59
Fusion3_K100_ENN|s0|a0.05,0.5437,0.5652,0.4365,0.5437,0.59
Fusion3_K100_ENN|s0|a0.01,0.5437,0.5652,0.4286,0.5437,0.59
K108|ENN2|s76|a0.05|lr0.0003,0.5437,0.5652,0.4365,0.5437,0.535
K100|ENN5|s99|a0.0001|lr0.0005,0.5437,0.5652,0.5397,0.5437,0.605
K115|ENN5|s13|a0.0001|lr0.0005,0.5437,0.5652,0.4127,0.5437,0.455
K125|ENN5|s21|a0.001|lr0.001,0.5437,0.5652,0.4365,0.5437,0.655
K108|ENN2|s76|a0.0001|lr0.0003,0.5437,0.5652,0.4365,0.5437,0.535
K108|ENN2|s99|a0.0001|lr0.0003,0.5437,0.5652,0.4286,0.5437,0.505
K108|ENN2|s76|a0.001|lr0.0003,0.5437,0.5652,0.4365,0.5437,0.535
K108|ENN2|s76|a0.01|lr0.0003,0.5437,0.5652,0.4365,0.5437,0.535
K108|ENN2|s99|a0.01|lr0.0003,0.5437,0.5652,0.4286,0.5437,0.505
K108|ENN2|s99|a0.001|lr0.0003,0.5437,0.5652,0.4286,0.5437,0.505
K125|ENN5|s21|a0.01|lr0.001,0.5437,0.5652,0.4365,0.5437,0.655
K120|ENN5|s7|a0.0001|lr0.0005,0.5437,0.5652,0.4921,0.5437,0.485
K108|ENN2|s99|a0.05|lr0.0003,0.5437,0.5652,0.4286,0.5437,0.505
K120|ENN5|s21|a0.05|lr0.0003,0.5437,0.5652,0.4762,0.5437,0.6
K100|ENN5|s99|a0.01|lr0.0005,0.5437,0.5652,0.5397,0.5437,0.605
K120|ENN5|s21|a0.01|lr0.0003,0.5437,0.5652,0.4762,0.5437,0.6
K120|ENN5|s7|a0.01|lr0.0005,0.5437,0.5652,0.4921,0.5437,0.485
K108|ENN2|s99|a0.05|lr0.0005,0.5437,0.5652,0.4206,0.5437,0.5
K113|ENN4|s76|a0.05|lr0.001,0.5437,0.5652,0.6905,0.6429,0.585
K120|ENN5|s21|a0.001|lr0.0003,0.5437,0.5652,0.4762,0.5437,0.6
K120|ENN5|s21|a0.0001|lr0.0003,0.5437,0.5652,0.4762,0.5437,0.6
K120|ENN3|s21|a0.001|lr0.0003,0.5437,0.5652,0.4444,0.5437,0.6
K107|ENN5|s42|a0.05|lr0.0003,0.5437,0.5652,0.4365,0.5437,0.525
K107|ENN5|s42|a0.01|lr0.0003,0.5437,0.5652,0.4365,0.5437,0.525
K112|ENN2|s33|a0.05|lr0.001,0.5437,0.5652,0.4841,0.5437,0.89
K107|ENN5|s42|a0.001|lr0.0003,0.5437,0.5652,0.4365,0.5437,0.525
K112|ENN2|s33|a0.0001|lr0.001,0.5437,0.5652,0.4841,0.5437,0.89
K112|ENN2|s33|a0.001|lr0.001,0.5437,0.5652,0.4841,0.5437,0.89
K113|ENN5|s42|a0.0001|lr0.001,0.5437,0.5652,0.5556,0.5437,0.815
K112|ENN2|s33|a0.01|lr0.001,0.5437,0.5652,0.4921,0.5437,0.89
K100|ENN5|s99|a0.001|lr0.0005,0.5437,0.5652,0.5397,0.5437,0.605
K125|ENN5|s21|a0.05|lr0.001,0.5437,0.5652,0.4365,0.5437,0.655
K112|ENN5|s0|a0.05|lr0.001,0.5437,0.5652,0.4444,0.5437,0.575
K125|ENN5|s21|a0.0001|lr0.001,0.5437,0.5652,0.4365,0.5437,0.655
K120|ENN3|s21|a0.01|lr0.0003,0.5437,0.5652,0.4444,0.5437,0.6
K115|ENN5|s13|a0.0001|lr0.001,0.5437,0.5652,0.4048,0.5437,0.47
K120|ENN3|s21|a0.05|lr0.0003,0.5437,0.5652,0.4444,0.5437,0.6
K115|ENN5|s13|a0.001|lr0.001,0.5437,0.5652,0.4048,0.5437,0.47
K107|ENN2|s42|a0.0001|lr0.0003,0.5437,0.5652,0.4365,0.5437,0.53
K113|ENN5|s42|a0.05|lr0.001,0.5437,0.5652,0.5397,0.5437,0.81
K107|ENN2|s42|a0.05|lr0.0003,0.5437,0.5652,0.4365,0.5437,0.53
K107|ENN2|s42|a0.01|lr0.0003,0.5437,0.5652,0.4365,0.5437,0.53
K113|ENN5|s13|a0.0001|lr0.0003,0.5437,0.5652,0.4762,0.5437,0.625
SpecMFCC_K150_ENN|s76|a0.05,0.5437,0.5652,0.4048,0.5437,0.505
K120|ENN3|s21|a0.0001|lr0.0003,0.5437,0.5652,0.4444,0.5437,0.6
K115|ENN5|s13|a0.01|lr0.001,0.5437,0.5652,0.3968,0.5437,0.465
K115|ENN5|s13|a0.05|lr0.001,0.5437,0.5652,0.4127,0.5437,0.465
K107|ENN2|s42|a0.001|lr0.0003,0.5437,0.5652,0.4365,0.5437,0.53
K90|ENN4|s99|a0.01|lr0.0003,0.5437,0.5652,0.4921,0.5437,0.59
K113|ENN5|s13|a0.01|lr0.0003,0.5437,0.5652,0.4841,0.5437,0.625
K113|ENN5|s13|a0.001|lr0.0003,0.5437,0.5652,0.4762,0.5437,0.625
K107|ENN5|s42|a0.0001|lr0.0003,0.5437,0.5652,0.4365,0.5437,0.525
K113|ENN5|s21|a0.05|lr0.0003,0.5437,0.5652,0.4286,0.5437,0.755
K107|ENN5|s42|a0.05|lr0.0005,0.5437,0.5652,0.5079,0.5437,0.545
K100|ENN2|s76|a0.01|lr0.001,0.5217,0.5217,0.5159,0.5476,0.935
K100|ENN5|s76|a0.0001|lr0.001,0.5217,0.5217,0.6349,0.5476,0.885
K120|ENN5|s7|a0.01|lr0.0003,0.5217,0.5217,0.4444,0.5476,0.46
K112|ENN2|s13|a0.0001|lr0.0005,0.5217,0.5217,0.4762,0.5476,0.515
K120|ENN5|s7|a0.001|lr0.0003,0.5217,0.5217,0.4444,0.5476,0.46
K112|ENN2|s13|a0.001|lr0.0005,0.5217,0.5217,0.4762,0.5476,0.515
K112|ENN2|s13|a0.01|lr0.0005,0.5217,0.5217,0.4841,0.5476,0.515
K112|ENN2|s13|a0.05|lr0.0005,0.5217,0.5217,0.4841,0.5476,0.515
K120|ENN5|s7|a0.001|lr0.001,0.5217,0.5217,0.4762,0.5476,0.48
K120|ENN5|s7|a0.001|lr0.0005,0.5217,0.5217,0.5,0.5476,0.465
K111|ENN4|s13|a0.05|lr0.001,0.5217,0.5217,0.4762,0.5476,0.58
K111|ENN4|s13|a0.0001|lr0.001,0.5217,0.5217,0.4762,0.5476,0.58
K120|ENN5|s7|a0.05|lr0.0005,0.5217,0.5217,0.4921,0.5476,0.465
K120|ENN5|s7|a0.05|lr0.0003,0.5217,0.5217,0.4444,0.5476,0.46
K120|ENN5|s7|a0.01|lr0.001,0.5217,0.5217,0.4683,0.5476,0.48
arch300x200x100x50x25|s0|a0.05|lr0.0005,0.5217,0.5217,0.4841,0.5476,0.48
arch300x200x100x50x25|s0|a0.05|lr0.0003,0.5217,0.5217,0.4524,0.5476,0.48
arch300x200x100x50x25|s0|a0.01|lr0.0005,0.5217,0.5217,0.4841,0.5476,0.48
arch300x200x100x50x25|s0|a0.01|lr0.0003,0.5217,0.5217,0.4524,0.5476,0.48
arch300x200x100x50x25|s0|a0.001|lr0.0005,0.5217,0.5217,0.4841,0.5476,0.48
arch300x200x100x50x25|s0|a0.001|lr0.0003,0.5217,0.5217,0.4524,0.5476,0.48
K107|ENN4|s33|a0.05|lr0.0005,0.5217,0.5217,0.5794,0.5476,0.92
K107|ENN4|s33|a0.01|lr0.0005,0.5217,0.5217,0.5873,0.5476,0.925
K95|ENN4|s7|a0.0001|lr0.001,0.5217,0.5217,0.627,0.5476,0.865
K95|ENN4|s7|a0.01|lr0.001,0.5217,0.5217,0.627,0.5476,0.855
K95|ENN4|s7|a0.001|lr0.001,0.5217,0.5217,0.627,0.5476,0.855
arch300x200x100x50x25|s0|a0.0001|lr0.0003,0.5217,0.5217,0.4524,0.5476,0.48
arch300x200x100x50x25|s0|a0.0001|lr0.0005,0.5217,0.5217,0.4841,0.5476,0.48
K115|ENN4|s99|a0.05|lr0.001,0.5217,0.5217,0.6032,0.5476,0.915
K111|ENN3|s21|a0.05|lr0.001,0.5217,0.5217,0.6032,0.5476,0.915
K107|ENN4|s33|a0.0001|lr0.0005,0.5217,0.5217,0.5714,0.5476,0.925
K107|ENN4|s33|a0.001|lr0.0005,0.5217,0.5217,0.5873,0.5476,0.93
K120|ENN5|s7|a0.0001|lr0.0003,0.5217,0.5217,0.4524,0.5476,0.46
K112|ENN4|s33|a0.001|lr0.001,0.5217,0.5217,0.4683,0.5476,0.73
K120|ENN5|s7|a0.0001|lr0.001,0.5217,0.5217,0.4762,0.5476,0.48
K115|ENN4|s99|a0.01|lr0.001,0.5217,0.5217,0.6032,0.5476,0.915
K112|ENN4|s33|a0.0001|lr0.001,0.5217,0.5217,0.4683,0.5476,0.73
K125|ENN2|s76|a0.01|lr0.001,0.5217,0.5217,0.5238,0.5476,0.865
K125|ENN2|s76|a0.001|lr0.001,0.5217,0.5217,0.5238,0.5476,0.865
K125|ENN2|s76|a0.0001|lr0.001,0.5217,0.5217,0.5238,0.5476,0.86
K115|ENN5|s0|a0.05|lr0.0003,0.5217,0.5217,0.4603,0.5476,0.54
K115|ENN5|s0|a0.05|lr0.0005,0.5217,0.5217,0.4683,0.5476,0.54
K115|ENN4|s99|a0.0001|lr0.001,0.5217,0.5217,0.5952,0.5476,0.91
K115|ENN4|s99|a0.001|lr0.001,0.5217,0.5217,0.6032,0.5476,0.915
arch600x300x150x75|s42|a0.0001|lr0.001,0.5217,0.5217,0.5476,0.5476,0.455
K107|ENN2|s42|a0.05|lr0.0005,0.5217,0.5217,0.5317,0.5476,0.52
K107|ENN2|s42|a0.01|lr0.0005,0.5217,0.5217,0.5317,0.5476,0.52
K107|ENN4|s33|a0.05|lr0.001,0.5217,0.5217,0.5635,0.5476,0.94
arch400x300x200x100|s0|a0.001|lr0.001,0.5217,0.5217,0.6349,0.5476,0.935
arch400x300x200x100|s0|a0.0001|lr0.001,0.5217,0.5217,0.6349,0.5476,0.94
K115|ENN5|s0|a0.01|lr0.0005,0.5217,0.5217,0.4683,0.5476,0.54
K120|ENN5|s7|a0.05|lr0.001,0.5217,0.5217,0.4762,0.5476,0.48
K95|ENN2|s0|a0.05|lr0.001,0.5217,0.5217,0.5952,0.5476,0.935
K107|ENN4|s76|a0.01|lr0.0005,0.5217,0.5217,0.6032,0.5476,0.93
K107|ENN4|s76|a0.05|lr0.0005,0.5217,0.5217,0.5873,0.5476,0.92
K95|ENN3|s7|a0.05|lr0.001,0.5217,0.5217,0.5714,0.5476,0.935
K109|ENN4|s33|a0.001|lr0.001,0.5217,0.5217,0.5238,0.5476,0.945
arch500x250x100x50|s13|a0.0001|lr0.001,0.5217,0.5217,0.5714,0.5476,0.43
K109|ENN4|s33|a0.05|lr0.001,0.5217,0.5217,0.5317,0.5476,0.94
arch500x250x100x50|s13|a0.01|lr0.001,0.5217,0.5217,0.5794,0.5476,0.425
arch300x150x75x25|s7|a0.05|lr0.001,0.5217,0.5217,0.6032,0.5476,0.94
MFCC_K80_ENN|s76|a0.01,0.5217,0.5217,0.5238,0.5476,0.64
K107|ENN4|s76|a0.001|lr0.0005,0.5217,0.5217,0.6111,0.5476,0.93
K107|ENN4|s76|a0.0001|lr0.0005,0.5217,0.5217,0.6111,0.5476,0.93
K115|ENN5|s0|a0.01|lr0.0003,0.5217,0.5217,0.4603,0.5476,0.54
K115|ENN5|s0|a0.001|lr0.0005,0.5217,0.5217,0.4683,0.5476,0.54
K90|ENN4|s99|a0.05|lr0.0003,0.5217,0.5217,0.5,0.5476,0.58
K115|ENN5|s0|a0.001|lr0.0003,0.5217,0.5217,0.4603,0.5476,0.54
K95|ENN2|s0|a0.01|lr0.001,0.5217,0.5217,0.6032,0.5476,0.945
arch400x200x100x50|s13|a0.01|lr0.0005,0.5217,0.5217,0.5556,0.5476,0.945
K115|ENN5|s0|a0.0001|lr0.0005,0.5217,0.5217,0.4683,0.5476,0.54
K115|ENN5|s0|a0.0001|lr0.0003,0.5217,0.5217,0.4683,0.5476,0.54
arch600x300x150x75|s42|a0.001|lr0.001,0.5217,0.5217,0.5556,0.5476,0.445
SpecMFCC_K80_ENN|s42|a0.001,0.5217,0.5217,0.4524,0.5476,0.23
SpecMFCC_K80_ENN|s42|a0.01,0.5217,0.5217,0.4444,0.5476,0.23
SpecMFCC_K80_ENN|s42|a0.05,0.5217,0.5217,0.4524,0.5476,0.245
Fusion3_K120_ENN|s42|a0.01,0.5208,0.5652,0.4206,0.5238,0.745
Fusion3_K120_ENN|s42|a0.05,0.5208,0.5652,0.4286,0.5238,0.74
SpecMFCC_K120_ENN|s42|a0.05,0.5208,0.5652,0.4683,0.5238,0.935
SpecMFCC_K120_ENN|s42|a0.01,0.5208,0.5652,0.4683,0.5238,0.935
Fusion3_K120_ENN|s42|a0.001,0.5208,0.5652,0.4127,0.5238,0.765
K125|ENN3|s76|a0.001|lr0.0005,0.5208,0.5652,0.5,0.5238,0.925
K90|ENN5|s13|a0.001|lr0.001,0.5208,0.5652,0.5079,0.5238,0.58
K90|ENN5|s13|a0.01|lr0.001,0.5208,0.5652,0.5079,0.5238,0.58
K120|ENN3|s21|a0.01|lr0.0005,0.5208,0.5652,0.4762,0.5238,0.615
K112|ENN4|s7|a0.05|lr0.001,0.5208,0.5652,0.4683,0.5238,0.875
K111|ENN3|s13|a0.001|lr0.001,0.5208,0.5652,0.5714,0.5238,0.6
K112|ENN5|s7|a0.01|lr0.0005,0.5208,0.5652,0.4444,0.5238,0.94
K120|ENN3|s21|a0.001|lr0.0005,0.5208,0.5652,0.4762,0.5238,0.615
K111|ENN3|s13|a0.001|lr0.0005,0.5208,0.5652,0.4762,0.5238,0.58
K112|ENN2|s13|a0.05|lr0.001,0.5208,0.5652,0.5238,0.5238,0.56
K90|ENN2|s0|a0.01|lr0.0003,0.5208,0.5652,0.4365,0.5238,0.65
K112|ENN5|s7|a0.001|lr0.0003,0.5208,0.5652,0.4524,0.5238,0.91
K112|ENN5|s7|a0.01|lr0.0003,0.5208,0.5652,0.4524,0.5238,0.91
K112|ENN4|s0|a0.001|lr0.0005,0.5208,0.5652,0.4524,0.5238,0.595
SpecMFCC_K120_ENN|s42|a0.001,0.5208,0.5652,0.4603,0.5238,0.935
K90|ENN5|s99|a0.0001|lr0.001,0.5208,0.5652,0.4206,0.5238,0.59
K125|ENN3|s76|a0.05|lr0.0005,0.5208,0.5652,0.5079,0.5238,0.92
K90|ENN5|s99|a0.001|lr0.001,0.5208,0.5652,0.4206,0.5238,0.59
K90|ENN5|s13|a0.0001|lr0.001,0.5208,0.5652,0.5079,0.5238,0.58
MFCC_K100_ENN|s13|a0.05,0.5208,0.5652,0.373,0.5238,0.515
K125|ENN2|s76|a0.05|lr0.0003,0.5208,0.5652,0.3968,0.5238,0.645
K115|ENN5|s0|a0.0001|lr0.001,0.5208,0.5652,0.4762,0.5238,0.645
K112|ENN4|s0|a0.0001|lr0.0005,0.5208,0.5652,0.4524,0.5238,0.595
K111|ENN3|s13|a0.01|lr0.0005,0.5208,0.5652,0.4762,0.5238,0.58
K120|ENN3|s21|a0.05|lr0.0005,0.5208,0.5652,0.4762,0.5238,0.615
K112|ENN5|s7|a0.05|lr0.0003,0.5208,0.5652,0.4524,0.5238,0.905
K90|ENN5|s99|a0.01|lr0.001,0.5208,0.5652,0.4206,0.5238,0.59
K112|ENN4|s0|a0.01|lr0.0005,0.5208,0.5652,0.4524,0.5238,0.595
K112|ENN4|s0|a0.05|lr0.0005,0.5208,0.5652,0.4524,0.5238,0.595
K90|ENN5|s99|a0.05|lr0.001,0.5208,0.5652,0.4127,0.5238,0.59
MFCC_K100_ENN|s13|a0.01,0.5208,0.5652,0.3651,0.5238,0.515
MFCC_K100_ENN|s13|a0.001,0.5208,0.5652,0.3651,0.5238,0.515
K115|ENN5|s0|a0.05|lr0.001,0.5208,0.5652,0.4762,0.5238,0.645
K115|ENN5|s0|a0.01|lr0.001,0.5208,0.5652,0.4762,0.5238,0.645
K90|ENN2|s0|a0.001|lr0.0003,0.5208,0.5652,0.4365,0.5238,0.65
K90|ENN5|s13|a0.05|lr0.001,0.5208,0.5652,0.5,0.5238,0.58
K120|ENN3|s21|a0.0001|lr0.0005,0.5208,0.5652,0.4762,0.5238,0.615
K111|ENN3|s13|a0.0001|lr0.001,0.5208,0.5652,0.5714,0.5238,0.6
K111|ENN3|s13|a0.0001|lr0.0005,0.5208,0.5652,0.4762,0.5238,0.58
K115|ENN5|s0|a0.001|lr0.001,0.5208,0.5652,0.4762,0.5238,0.645
K111|ENN3|s13|a0.05|lr0.0005,0.5208,0.5652,0.4762,0.5238,0.58
K111|ENN3|s13|a0.01|lr0.001,0.5208,0.5652,0.5714,0.5238,0.6
Fusion3_K80_ENN|s42|a0.001,0.5181,0.5217,0.381,0.5675,0.56
Fusion3_K80_ENN|s42|a0.01,0.5181,0.5217,0.381,0.5675,0.56
K95|ENN3|s7|a0.0001|lr0.001,0.5181,0.5217,0.5794,0.5675,0.945
K112|ENN5|s76|a0.01|lr0.001,0.5181,0.5217,0.4921,0.5675,0.225
K112|ENN5|s76|a0.05|lr0.001,0.5181,0.5217,0.4921,0.5675,0.28
K112|ENN5|s0|a0.0001|lr0.001,0.5181,0.5217,0.4444,0.5278,0.57
K111|ENN5|s21|a0.05|lr0.0005,0.5181,0.5217,0.4444,0.5675,0.495
arch200x150x100x50|s42|a0.05|lr0.0003,0.5181,0.5217,0.4444,0.5675,0.545
K95|ENN3|s0|a0.05|lr0.001,0.5181,0.5217,0.6429,0.5675,0.89
Fusion3_K80_ENN|s42|a0.05,0.5181,0.5217,0.381,0.5675,0.56
arch512x256x128x64x32|s76|a0.0001|lr0.001,0.5181,0.5217,0.5556,0.5675,0.1
K108|ENN2|s99|a0.01|lr0.0005,0.5181,0.5217,0.4206,0.5278,0.475
K90|ENN2|s0|a0.05|lr0.0003,0.5181,0.5217,0.4365,0.5278,0.625
K107|ENN5|s76|a0.05|lr0.001,0.5181,0.5217,0.5317,0.5675,0.41
K107|ENN5|s76|a0.0001|lr0.001,0.5181,0.5217,0.5397,0.5675,0.435
K107|ENN5|s76|a0.001|lr0.001,0.5181,0.5217,0.5317,0.5675,0.42
arch512x256x128x64x32|s76|a0.05|lr0.001,0.5181,0.5217,0.5397,0.5278,0.655
K107|ENN4|s76|a0.0001|lr0.001,0.5181,0.5217,0.5714,0.5675,0.775
K107|ENN4|s76|a0.001|lr0.001,0.5181,0.5217,0.5794,0.5675,0.765
arch512x256x128x64x32|s13|a0.001|lr0.001,0.5181,0.5217,0.5476,0.5675,0.335
K120|ENN2|s21|a0.01|lr0.0003,0.5181,0.5217,0.4683,0.5278,0.58
K120|ENN2|s21|a0.05|lr0.0003,0.5181,0.5217,0.4683,0.5278,0.58
K112|ENN5|s76|a0.0001|lr0.001,0.5181,0.5217,0.4921,0.5675,0.225
K107|ENN4|s33|a0.0001|lr0.001,0.5181,0.5217,0.5556,0.5675,0.915
arch512x256x128x64x32|s13|a0.0001|lr0.001,0.5181,0.5217,0.5476,0.5675,0.315
K107|ENN4|s33|a0.001|lr0.001,0.5181,0.5217,0.5556,0.5675,0.915
arch200x150x100x50|s42|a0.01|lr0.0003,0.5181,0.5217,0.4444,0.5675,0.545
K95|ENN3|s0|a0.0001|lr0.001,0.5181,0.5217,0.6349,0.5675,0.915
arch512x256x128x64x32|s76|a0.01|lr0.001,0.5181,0.5217,0.5397,0.5278,0.655
